1	"男の人が苦手で、それを誰にも言った事がない人。
札幌市西区で自律神経を見る仕事をしてますが、この相談はDMで来ます。
案外結婚してる人でもある。
ありがちなのは親を不機嫌にさせないための会話術を使っていたらモラハラ男に見初められてしまったパターン。
もしくは父親が憎たらしいか。
こういうのは案外不調の重大要素になる事が多い。
言えないまま何年も経ってる人、DMください。"	2026/08/21	16	51
2	"親に心配をかけないように、と思って生きてきた人。
札幌市西区で自律神経を見る仕事をしてますが、母親が不安の強いタイプだった人に多い。
悪い事を伝えると、こっちが本題じゃなくなる。
親を落ち着かせる方に時間が持っていかれるので、言わなくなる。
だから今も、しんどい事を人に言わない。
心配されるのが面倒なのではなく、その後の対応が重いから。
一人で抱える癖は、これで付きます。
そのせいで自律神経病んでる人DMください。
そして課金してください、課金した方が話しやすいはず。"	2026/08/21	17	33
3	"2回で変わる人がいます。
札幌市西区で自律神経を見る仕事をしてますが、早い人はそれくらいです。
何ヶ月もかかると身構えてる人が多いので、先に書いておく。
倦怠感とやる気が出ないで来た人が、2回目の後に
仕事から帰ってグダグダしなくなったと言う。
手応えは、思ってるより先に来ます。
細胞劣化してない、メンタル由来の人で多い。
何ヶ月も覚悟してた人、DMください。"	2026/08/21	18	15
4	"「自律神経って何するんですか」とよく聞かれているので。
札幌市西区で自律神経を見る仕事をしてますが、初めての人ほど緊張して聞いてくる。
まず聞くのは病歴とケガ歴、あと食事の時間。
病歴は正直そんなに気にしない。食事の時間は大事にしてる。
自律神経や倦怠感を扱う事が多いので血糖値をいたずらに上下させてないかの食事時間調査。
施術は、最初に骨格を整えて肩こりや腰痛を減らす。
そのあと内臓や脳を調整して、骨格が歪み返さないようにしていく。
時間は問診を除いて45分くらい。
受けてる側は多分何も分からないと思う、気づいたら終わってる。
私自身、人に受けてる時の感覚も正直分からん。
対面でも遠隔でも、やってる事は変わらない。"	2026/08/21	18	57
5	"実際、来てくれてるのはどんな人が多いか。
札幌市西区で自律神経を見る仕事をしてますが、圧倒的に女性です。
・働けていない状態の人
・病気があって、収入は月数万円程度の人
・小さい子どもがいる人
こういう人は遠隔が多い、変でも気にしない人たち。
同じく気にしない能力があって人生良くしたい人フォローしてDMください。"	2026/08/21	19	39
6	"上座のつらいとこ。
札幌市西区で自律神経を見てますが、役職が外れた途端に崩れる人がいる。
現役の時は威張って通っていた。
定年で肩書きが消えても態度だけ残る。
そこからは誰も合わせてくれない。
病院でも店でも普通の客です。
いじめられっ子側は元々合わせる側なので、辞めても何も変わらない。
むしろ職場から離れて楽になる人が多い。
そっち側なら私が手伝える。"	2026/08/21	20	21
7	"交通事故から何ヶ月も経つのに、首の痛みだけ残ってる人。
札幌市西区で自律神経を見る仕事をしてますが、ウチは交通事故と相性がいい。
理由は、感情の方をやるから。
事故の後、みんな同じ事を考える。
「あと1分遅く家を出ていれば」
この後悔が残ってると、治りが遅くなる。
そこにヒーリングを入れると、ムチウチに効きやすい。
首だけ何回やっても抜けなかった人が、そこで動く事がある。
自賠責が適応になれば負担ゼロ。整形外科と併用もできる。
抜けないまま長引いてる人、DMください。"	2026/08/21	21	3
