1	"朝起きた時が最も疲れてる人。
札幌市西区で自律神経を見てますが、今日来た倦怠感の40代女性。
既往は妊娠糖尿病と鉄欠乏。
まず外骨格から。右の足首が固いのでほぐす。
首の痛さを指標にして10→7。倦怠感はその場で調べられないため。
次に内臓。副腎に触れると両腕の力が入らなくなる。
副腎を整えたら7→2に。
深掘りすると、午前中が特にダメで昼を過ぎるとマシで寝る前が最も良いと言う。
時間帯で見た時鉄欠乏は話が違う。
この場合副腎疲労を疑った。
だるいのは気合いの問題じゃない。
こういう話が好きな方フォロー保存お願いいたします。"	2026/07/30	9	0
2	"めまいで耳鼻科に行ったのに、異常なしで返された人。
札幌市西区で自律神経を見てますが、今日来ためまいの30代女性。
既往は扁桃腺の手術
まず体のチェック
①体幹に力が入らない
②目を閉じて立つとふらつく
③左の首が固いため頭に血が行ってないと推測
外骨格から見る。左の足首が固いのでほぐす。
それだけで①②③消失。
目が一気に明るくなったと言っていた。
耳じゃなく、脳に血が行ってなかっただけ。
結果的に視界不良のような感じになっていた。
足首が固いと、上まで届かなくなる事が案外ある。
異常なしで返された人、フォローお願いいたします。"	2026/07/30	10	33
3	"夕方になると甘い物が止まらない人。意志が弱いわけじゃない。
札幌市西区で自律神経を見る仕事をしてますが、私個人の話。
セロトニンもドーパミンも、材料はタンパク質。
足りないと脳が手っ取り早い燃料と快楽物質を要求してくる。それが甘い物。
あなたタンパク質摂ってますか？
寝る前に1つ足すのが個人的には一番楽。ゆで卵でも納豆でもいい。
ちなみに私はプロテイン２回くらい飲むと砂糖欲求は消える。
そして翌月また同じことが起きる。
甘い物を我慢する話じゃない。欲しがらない体にする話。"	2026/07/30	12	7
4	"家に着いた瞬間、動けなくなる人。
札幌市西区で自律神経を見る仕事をしてますが、これは副腎疲労。
そのまま風呂に入ってないか。
空腹のまま湯に浸かると、残ってるアドレナリンまで持っていかれる。
帰ったらまず何か口に入れて、それから風呂。
私でも疲労困憊時の即風呂は体おかしくなって手がしびれてくる。
おにぎり半分でも、味噌汁一杯でもいい。
ただ、普通の日とはこんなにならない。
既に普通じゃないからすぐウチ来て。"	2026/07/30	13	40
5	"自律神経が落ちてる人は、悪くなる時間帯で見当がつく。
札幌市西区で自律神経を見る仕事をしてますが、朝が一番きつい人。
布団から出られない、午前中は使いものにならない。
こっちは胃か血糖が多い。あとメンタル。
夕方から夜にきつくなる人。
昼は普通なのに、帰る頃には話すのもしんどい。
こっちは内臓が多い。ガス欠。
一日中同じ人は、両方来てる。
土日元気になる人はメンタル確定。
こういう話が好きな方フォロー保存お願いいたします。"	2026/07/30	15	13
6	"腰から尻、脚にかけて痺れる人。腰を何年やっても変わらない人。
札幌市西区で自律神経を見る仕事をしてますが、痛い場所に原因がある事の方が実は少ない。
坐骨神経痛と言われた人の中に、首が犯人の人がけっこういる。
神経は首から出て脚まで行くので、上で詰まると案外下に出てくる。
腰だけ何年通っても変わらないのは、そういう事。
この場合、首触ってると神経症状がやわらぐ。
札幌市西区で18年やってますが、これが一番多い勘違い。
何軒回ってもダメだった人、DMをくれ。どこが犯人か見る。"	2026/07/30	16	47
7	"集まりの帰り道、車の中で今日の自分を採点してる人へ。
札幌市西区で自律神経を見る仕事をしてますが、過剰適応といわれる人のパターン。
・言い方きつくなかったかな
・あの話つまらなかったかな
・気を遣わせてないかな
家に着いてもまだ再生されてて、寝る前にもう一周する。
これ、性格が細かいんじゃない。
子どもの頃、その場の空気を読み違えると本当にまずかった家で育つと、後からの検算が癖になる。
読み違えても大丈夫な家の子は、帰り道に何も考えてない。
全体的に楽しかったなという程度で、失言も込みで楽しかったと。
こういう人の思考の癖を抜く仕事をしている私です。
こういう話が好きな方フォロー保存お願いいたします。"	2026/07/30	18	20
8	"何食べても下痢する高校生が来た。
札幌市西区で自律神経を見る仕事をしてますが、調べたら砂糖が怪しかった。
４毒という言葉もあるが、この人は油や小麦は大丈夫そうなので砂糖だけ。
半月くらい経つと効果が出てきて下痢しなくなった。
「１日ならコーラいいですよ、でも２日連続で飲むと下痢するから気を付けて」と伝えた。
「２日連続で飲んだらマジで下痢しました」と後日。
休肝日みたいなもので、内臓の回復が追い付かないとある現象。
MAX回復した後も３日連続飲んだら１日休んでもらう事にしていたら再発は無くなった。
４毒の話題が好きな方、フォローお願いいたします。"	2026/07/30	19	53
9	"食べれてない、だから疲れる。
札幌市西区で自律神経を見る仕事をしてますが、ウチに来る人は半分以上は食べれなさすぎ。
食べ過ぎの人より、少食の人の方が体は壊れてる。
材料が入ってこないと、修理する側に回せない。
回復が悪い強い原因。
それならまだカップ麺沢山食べてる人の方がマシ。
栄養バランスという言葉の前段階。"	2026/07/30	21	27
10	"良くなってきた人の流れ。
札幌市西区で自律神経を見る仕事をしています。
・寝入るまでが短くなる
・どうでもいい事で笑える
・「まあいいか」が増える
・親の言葉を思い出しても、前ほど刺さらない
・予定を入れるのが少し楽しみになる
痛みや不眠が消えるより先に、こっちが動く。
だから本人は気づかないまま良くなってる事が多い。
今1つでも当てはまった人は、もう始まってる。
まあいいか、はそれだけ大きい。
自律神経の話が好きな方フォロー保存お願いいたします。"	2026/07/30	23	0
