1	"こういう人は、うちの領分。
・怒鳴り声や、殴る音を聞きながら育った
・親から「死ね」「産まなきゃよかった」を言われたことがある
・誰にも言えないまま、何年も一人で抱えてきた
・優しい記憶もあるから、嫌いと言い切れない
・特定の性別や人が、理由もなく無理。本当の理由は自分でも分かってる
一つでも刺さったなら、今日話は早い。
症状の名前より、育ちの中身を先に聞かせてくれ。
そこから先の見立ては、私がやる。
気になる人は、DMをくれ。"	2026/07/09	12	0
2	"今日来た、パニック発作を繰り返す30代女性。
「これくらいで病院に行くのも大げさかなって、5年我慢しました」
聞くと、母親の機嫌で家中の空気が決まる家で育った。父はそれを止めない人だった。
このタイプ、うちに来る人の中でもかなり多い。
・毒親育ち
・過剰適応で人に好かれる力だけ育った
・褒められても喜べない
・自分の恥ずかしさが土台にある
心当たりがあるなら、それはあなただけの弱さじゃない。
私が一番よく見てきた症状。任せてくれ。
こういう話が好きな方フォロー保存お願いいたします。"	2026/07/09	13	30
3	"はっきり言う。これは私の専門分野。
・幼い頃の性的な記憶が、今も消えずに残ってる
・家族の誰かを、自死や依存症で亡くしてる
・「産まなきゃよかった」と言われて育った
・罪悪感を握らされて、ずっと役割を押しつけられてきた
・「自分は恥ずかしい人間」が、ずっと土台にある
DMで一番多い相談も、実はこの並びのどれか。
これを専門で見てる人、そう多くない。
その分、私は誰よりもここが得意。
DMで「予約」とお願いいたします。"	2026/07/09	15	0
