1	"今日来た、急に動悸が出るようになった30代女性。
「ついにパニック障害になったんだと思って、夜中にスマホで検索しまくってました。心臓の検査は異常なしでした」
てっきりトラウマ側かと思って眼球チェック。
どの方向も、引っかからない。きれいに回る。
こういう時は、心じゃなく体を疑う。
聞くと、ダイエットで朝を抜き始めたのが先月から。
動悸が出るのは決まって午前中。血糖の急降下に、体がアドレナリンで応戦してる時間帯と一致してた。
食べ方を戻して2週間、「動悸のこと、思い出す暇もなかったです」と連絡をくれた。
眼球がきれいなら、トラウマとは言わない。
心のせいにしない見立ても、うちの仕事。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	9	0
2	"「コーヒーがないと、人として起動しないんです」
笑いながら言ってたけど、これは笑いごとじゃない方の話。
カフェインは元気の前借りで、ない体力を「あることにする」働き方をする。
3杯目が要る日は、それだけ残高が減ってる日。
前借りの請求は、夕方のガス欠と、朝の起きられなさで返ってくる。
コーヒーをやめろとは言わない。私も飲む。
ただ「ないと動けない」まで来てるなら、それは嗜好品じゃなく松葉杖になってる。
杖なしで歩ける体に戻す方を、私はやる。
1日何杯で回してるか、リプで教えてくれ。3杯以上の人は、そろそろ見せに来てくれ。"	2026/06/13	10	33
3	"休日の寝だめで、戻る人と戻らない人がいる。
戻る人
・平日の睡眠不足が原因のタイプ
・寝た分だけ、月曜が軽くなる
戻らない人
・「日曜に12時間寝ても、月曜の目覚ましで絶望するんです」のタイプ
・むしろ寝すぎた日の方が、だるい
・月曜の朝、体が鉛みたいに重い
戻らないなら、それは睡眠の量の問題じゃなく、消耗の元が平日に居座ってる。
副腎が削れてるか、気を張る相手がいるか、その両方か。
寝ても戻らない人は、寝る以外の手を打つ番。その手は私が持ってる。
DMで「予約」とお願いいたします。"	2026/06/13	12	7
4	"「先生に『健康ですよ』って笑顔で言われて。病院の帰り道、なんで私は泣いてるんだろうって」
健康診断オールAで、毎日しんどい人の話。
基準値は「病気じゃない」のラインで、「元気」のラインじゃない。
その間には、けっこう広い谷がある。
病気未満、元気未満。この谷にいる人が、病院で行き場をなくす。
うちに来る人の多くが、この谷の住人。
検査表の読み方を変えると、基準値内でも削れてる場所は見えてくる。
「全部A」の検査表、捨てずに持って来てくれ。私は谷を見る方の読み方をする。
DMで「予約」とお願いいたします。"	2026/06/13	13	40
5	"「帰りの駅の階段が、しんどいんです。エスカレーターの行列に今日も並ぶ自分が、なんか情けなくて」
こう話してくれた会社員の方がいた。
行きは登れる階段が、帰りは登れない。
これは筋力じゃなく、燃料の問題。
昼から何も食べずに夕方まで走って、空っぽのまま帰路についてる。
その場でできる手当ては単純で、退勤前にひと口、何か入れること。
ただ、この人の場合は「忙しいと自分の食事が最初に消える」働き方の癖が本体だった。
自分を後回しにする癖は、食事にいちばん先に出る。
階段の話に見えて、癖の話。
その癖の元まで見るのが、うちのやり方。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	15	13
6	"疲れてるのに、布団に入ると目が冴える人へ。
「体はくたくたなのに、頭だけがまだ会議を続けてるんです」
この表現をする人が、本当に多い。
体は限界なのに、警戒の解除だけができてない状態。
安心して眠れなかった時期がある人に、多く残ってる反応になる。
もう一つ、夜中に目が覚めて心臓がドキドキしてるタイプは、夜間の血糖の急降下も併せて疑う。
警戒の分は、元の記憶を外す。血糖の分は、夜の食べ方を整える。
どっちの分が大きいかは、話を聞けば当たりがつく。
冴える夜、頭の中で何の会議をしてるか、DMに書いて送ってくれ。切り分けは私がやる。"	2026/06/13	16	47
7	"しんどい時、つい口に入れるのはどれ？
①チョコ・甘い物
②コーヒー・エナジードリンク
③ポテチ・しょっぱい系
④お酒
無性に欲しくなる物で、どこが削れてるかの当たりがつく。
①は血糖の乱高下、②は前借りでしのぐ癖、③は副腎の消耗、④は緊張を切る手段がそれしかない状態。
責める話じゃない。体は削れてる場所に効く物を選びがちだから、手が伸びる物が手がかりになる。
自分の番号、リプで教えてくれ。
そこから先の見立ては、私の仕事。"	2026/06/13	18	20
8	"「頑張れないのは、心が弱いからだと思ってました。でも不思議と、頑張れない自分を責める気力だけは残ってるんですよね」
この一言が、全部を言い表してる。
やる気や安定した気分は、根性から湧いてくるわけじゃなく、材料から作られる。
その材料の大半は、たんぱく質。
甘い物ばかり欲しくなるのも、材料切れのサインのことがある。
性格の弱さを疑う前に、材料の在庫を疑ってほしい。
在庫があるのに動けないなら、そこで初めて記憶の反応を疑う。この順番で見る。
ここ3日で食べた物、思い出せる範囲でDMに送ってくれ。在庫の見立てから始める。"	2026/06/13	19	53
9	"「子どもの離乳食は、本を3冊読んで作ってました。その横で私が食べてたのは、賞味期限切れのパンでした」
家族にはちゃんと作るのに、自分の食事は残り物で済ませる人へ。
時間の問題に見えて、これは「自分にかける手間を最小化する癖」の話。
「自分は雑に扱っていい」が、食事にいちばん正直に出る。
そして雑に扱われ続けた体は、ちゃんと削れていく。
あなたの不調の材料不足は、性格じゃなく、その癖が作ってる。
自分を後回しにする癖の元と、削れた体。両方いっぺんに見るのが、うちのやり方。
最初は「お願いいたします」だけでいい。DMで送ってくれ。"	2026/06/13	21	27
10	"「整体では『骨盤ですね』。病院では『異常なしです』。カウンセリングでは『お母様との関係ですね』。全部行って、全部、途中で終わってるんです」
不調が長引く理由は、だいたいこの人が言い当ててる。
体の構造、栄養、心理。
不調が2つ以上にまたがってる人は、1つ外しても残りが引き戻す。
どの窓口も間違ってない。ただ、全体を見て順番を組む人が、どこにもいない。
うちは3つ全部見る。
どこから崩れたか、今どこが一番削れてるか、どの順で立て直すか。
この順番の設計が、私の仕事のいちばん大事なところ。
たらい回しに疲れた人ほど、話が早い。DMで「予約」とお願いいたします。"	2026/06/13	23	0
