1	"今日来た、頭が重くてぼーっとする日が続く40代女性。
最初の連絡で「頭痛薬を飲んでも、霧がかかったみたいにスッキリしない。検査は異常なし」と書いてくれていた。
私はまず、頭でも首でもなく足首を見る。
こう言うと驚かれるけど、足首が固いと、足から心臓に血を戻す力が落ちて、その分、脳まで巡る血が減る。
腕に軽く力を入れてもらうと体がグラグラ。足首をゆるめると、ふっと踏ん張れて、頭の重さが10から6に。
ふくらはぎまで流れを通すと、6から3に。
頭の不調の犯人が、頭にいないことは多い。
上が詰まってる時は、たいてい下が止まってる。
どこから巡りが滞ってるか、順番にたどるのが私の見立て。
材料を出してくれれば、私が下ろす。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/28	9	0
2	"今日来た、人と目を合わせられない30代女性。
最初の連絡で「道で人とすれ違うのも怖い。働きすぎて倒れてから、もう1年近く抜け殻のまま」と書いてくれていた。
まず眼球を見る。目を12時の方向に動かすと、引っかかってた。トラウマ反応が残ってるサインになる。
書き出してもらうと、子どもの頃からずっと親の顔色をうかがって、人の中にいるだけで気を張り続けてきた、と。
人前にいること自体が、ずっと消耗だった。
だから限界まで頑張った反動で、ぱったり動けなくなってた。
その場面に私が当たりをつけて、ひとつずつ外していく。
最後にもう一度眼球を見ると、引っかかりが消えてた。
この手のものは翌日の体の軽さで効きが分かる。後日「人とすれ違っても、前ほど身構えなくなった」と連絡をくれた。
人が怖いのは、性格でも甘えでもない。
ずっと気を張る場所で生き延びてきた、その反動。
その消耗の元を、私が外す。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/28	10	33
3	"人に理不尽なことをされても、怒れない人へ。
その場では何も感じなくて、後から「なんで言い返せなかったんだろう」と自分を責める。
これは温厚な性格じゃない。
怒ると倍にして返された、怒ること自体を許されなかった家で育つと、深層意識が「怒り＝危険」と覚える。
だから怒りが湧く前に、自分でフタをする。
そのフタが効きすぎて、怒りが「自分が悪い」という気持ちに、まるごとすり替わってしまう人も多い。
怒れないのは、できた人間だからじゃない。
怒りを出せなかった、その積み重ねがあるだけ。
いつから怒りを抑えるようになったか書き出してくれれば、私が外す。
