1	"今日来た、40代の女性。
「病院中回って、MRIも血も甲状腺も、全部調べたんです。それで異常なしって言われて。だるいとかそんなんじゃなくて、朝、起きるのがマジで無理で」
「休みの日も、頭のどこかが休んでない感じがして」
そう連絡をくれていた。
立位で背中から体を押してみると、全く抵抗できずグラつく。
まず眼球を見る。目を6時の方向に動かすと、引っかかってた。トラウマ反応が残ってるサイン。
書き出してもらうと、子どもの頃、いつ親の機嫌が変わるか分からない家で、物音ひとつにも気を張ってた、と。
「テレビの音が大きいだけで、殴られた子もいたので」
その頃の警戒が、大人になった今も体に残ってる。休んでるつもりでも、深層意識が「まだ油断するな」と命じ続けてる。だから、どれだけ寝てもだるさが抜けない。
その場面に当たりをつけて、ひとつずつ外していく。
グラグラだった体が、途中でしっかり踏ん張れるようになった。
もう一度眼球を見たら、引っかかりは消えてた。
後日「朝、頭が休んでる感じがする」と連絡をくれた。
検査で異常なしと言われ続けても、あなたの体は嘘をついてない。
そもそも、これを映す検査が存在しないだけ。
材料さえ出してくれれば、私が見極めて外す。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	9	0
2	"「実家に行った日の夜は、絶対眠れないんです。あの時ああ言えばよかったって、頭の中でずっとリピートされて」
こう話す人は、本当に多い。
会ってる時は、笑って合わせられる。
でも帰った後、言われた言葉が何度もよみがえって、ぐるぐる止まらなくなる。
性格を疑う前に、知ってほしいことがある。
昔、その人の前で気を抜けなかった経験があると、深層意識が今も「警戒しろ」と反応する。
物理的に離れても、頭の中の再生だけは続いてしまう。
距離を取るだけじゃ、この再生は止まらない。
いつから親の前で気を張るようになったか書き出してくれれば、私が外す。
気になる人は、DMをくれ。"	2026/06/13	10	33
3	"「ありがとう、助かるって毎回言われるんです。なのに家に着いた瞬間、指一本動かせなくなって」
「お願いできるかい？と言われると、断った後が怖くて」
そう話してくれた人がいた。
人の頼みを断れない。相手が困ってると、自分のことを後回しにしてでも引き受けてしまう。
これ、過剰適応という状態。
看護、介護、接客、子育て。人に尽くす場所にいる人ほど、これで消耗してる。
やっかいなのは、これが利用されやすいこと。
断らないと分かってる相手ほど、平気で頼んでくる。
残業だけ増える。責任だけ増える。それでも昇給は一切ない。
それでも「ありがとう」の一言で、また引き受けてしまう。
親の機嫌を取って育つと、人の期待を察して先回りする力が、育ちすぎる。
優しさじゃなく、生き延びるための処世術がそのまま残ってるだけ。
役に立ってる間だけ、自分の居場所がある気がする。だから断れない。
感謝されても、すり減っていく一方なら、それはもう限界のサイン。
その「応えすぎる癖」の元を書き出してくれれば、私が外す。
気になる人は、DMをくれ。"	2026/06/13	12	7
4	"「中途半端なもの、絶対人に見せられないんです」
こう言って、100点になるまで出せない人へ。
向上心が高いように見えて、中身は違う。
本当は、完璧かどうかより先に怖いものがある。
出したものにダメ出しされること。フィードバックされること。それが怖い。
「100点じゃないから出せない」は、実は言い訳。
完璧を理由にすれば、評価される場面そのものを先延ばしにできる。
つまり、傷つきたくないだけ。
これは、何をしても認められず、できない自分は受け入れてもらえなかった人によく出る。
「ちゃんとしてない自分には価値がない」が土台に残ってるから、ダメ出しが人格否定と同じ重さで刺さってしまう。
だから提出できない。出す前に自分で自分を潰しにいく。
完璧じゃなくても、あなたの価値は減らない。
ダメ出しが刺さるのは、内容のせいじゃなく、その土台のせい。
書き出してくれれば私が外す。
気になる人は、DMをくれ。"	2026/06/13	13	40
5	"「しっかりしなさい、お姉ちゃんなんだから」
そう言われ続けて育った人へ。
下の子の面倒を見て、親の期待を背負って、わがままも言えなかった。
甘えたかった時期に、甘えさせてもらえなかった。
泣きたい時も「お姉ちゃんでしょ」で、感情にフタをしてきた。
役割を求められ続けると、自分の本音より、期待に応えることが先になる。
しっかり者になったんじゃなく、そうならないと居場所がなかっただけ。
大人になった今も、頼ることが下手で、なんでも一人で抱えて、気づけばヘトヘト。
あなたが甘え下手なのは、甘え方を覚える前に、しっかり者にさせられたから。
その我慢の土台、書き出してくれれば、私が当たりをつけて外す。
ずっと張ってた気を、ここで一度ゆるめる。そこは私がやる。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	15	13
6	"「なんでか分からないけど、男の人がとにかく無理なんです」
こう話す人が、思ったより多い。
仕事でも、恋愛でも、男性が相手だと体が構える。
掘っていくと、多いのは父親。
怖かった父、機嫌が読めなかった父、家の中でいちばん恐れてた存在が父だった、というケース。
「男性全般が苦手」だと思ってても、正体は父親ひとりのことが多い。
最初に相手にした男の像が父親だったから、深層意識が「男性＝父と同じ」と一括りにしてしまう。
はっきりした出来事を覚えてる人もいれば、思春期のころの思い込みが、そのまま残ってる場合もある。
無理に「気にしないように」しても、この構えは消えない。
いつから、誰といた時に苦手になったか、覚えてる範囲で書き出してくれれば、私が外す。
気になる人は、DMをくれ。"	2026/06/13	16	47
7	"今日来た、原因不明の股関節の痛みが取れない40代女性。
「整形外科でレントゲンも異常なし。湿布も牽引も、何をやっても変わらなくて」と書いてくれていた。
私はまず、股関節でも骨盤でもなく肺の後ろを見る。
座った状態で肩を軽く押すと、あっさり体勢が崩れる。肺の後ろの肋骨をゆるめると、踏ん張れるようになって、痛みの強さが10から6に。
次に呼吸の深さを整えると、6から3に。
股関節の痛みの犯人が、股関節にいないことは多い。
肺の後ろが固まると、呼吸のたびに股関節側が引っ張られて、負担を肩代わりする。
どこから固さが伝わってるか、順番にたどるのが私の見立て。
材料を出してくれれば、私が下ろす。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	18	20
8	"「自分さえ我慢すれば、丸く収まる」
そう思って、いつも自分が引いてしまう人へ。
もめると怖い、誰かが不機嫌になると自分のせいに感じる家で育つと、自分を消すことで場を守るようになる。
平和主義に見えて、中身はただの防衛。
だから今も、言いたいことを飲み込んで、自分だけすり減ってる。
その「引いてしまう癖」、いつついたか書き出してくれれば、私が外す。
後から一人で思い出してイライラするのはもう終わりにしたい人、あの場でちゃんと言い返せるようになりたい人は、DMをくれ。"	2026/06/13	19	53
9	"「子どもに向き合うたび、昔の自分が出てきて、しんどくなるんです」
そう話す親が、けっこういる。
四六時中起きてるわけじゃない。
自分の体調がいい時、余裕がある時は、案外ちゃんと向き合える。
出るのは決まって、疲れてる時、イライラしてる時。子どもが甘えてくると、なぜか胸がざわついて、うまく優しくできなくなる。
自分が同じ年ごろに、甘えさせてもらえなかった。その当時の感情が、余裕のない瞬間だけ、子どもを通して呼び起こされてるだけ。
母性が足りないんじゃなく、単に余力がない瞬間の話。
普段は自分でも抑えられてるのに、疲れた時だけ地が出てしまう、そういう感覚に近い。
子どもに向ける顔と、自分が受けた育ち方は、別もの。
ここで連鎖を止めれば、子どもには引き継がれない。
こういう人は、外すのが早い。良くなって困ることが、一個もないから。
その当時の感情、書き出してくれれば、私が外す。
こういう話が好きな方フォロー保存お願いいたします。"	2026/06/13	21	27
10	"病院で「異常なし」と言われ続けて、つらい人へ。
血液も、胃カメラも、心電図も、全部やった。
どこも悪くないと言われるのに、毎日しんどい。
「気のせい」「ストレスでしょう」で片づけられて、行き場がなくなる。
でも、これだけは言える。
あなたのしんどさは、気のせいじゃない。
今の検査は、過去の出来事が体に残した反応までは、映せない。異常なしは「それを調べる検査がない」だけ。
だから、いくら病院を回っても見つからない。
原因は、検査じゃなく、当時の記憶のほうにある。
そこを見つけて外すのが、私の仕事。
もう振り回されたくない人は、DMで「予約」とお願いいたします。"	2026/06/13	23	0
