1	"今日来た、原因不明の胃の不調が続いてる40代女性。
「病院では毎回『ストレスですね』で終わるんです」
育ちのメモには「『あなたのために』を理由に、断れない空気を作られてきました」とあった。症状も「胃カメラも血液検査も問題ないのに、胃が重い」「頼み事を断ると、嫌われる気がして断れない」と束で来た人だった。"	2026/07/09	9	0
1	"今の職場の人間関係に当たりをつけて眼球チェック。5時半の方向で引っかかる。ヒーリングしても変わらず。
次に、「あなたのために」と言われた記憶に当てる。これも変わらず。
メモの端に「進路を親の希望通りに決めた日、『あなたのためを思って』と言われて何も言い返せませんでした」とあったので、そこに当てたら眼球が正常になる。"	2026/07/09	9	0
1	"分かってるつもりの話の中に、まだ外し忘れの一点が残ってた。
私が除去してる側だから、相手の労力は少ないはず。1人で外そうとすると傷をほじくるだけで成果が出ないことがある。外れた後は、断っても大丈夫だと思えるようになる。
こういう話が好きな方フォロー保存お願いいたします。"	2026/07/09	9	0
2	"調子が悪いの、親のせいだって確信してる人へ。
「父の機嫌で、家中の空気が決まる家だった」
「感謝もされず、いつもヘロヘロになっている」
「良いことが起きても、自分にはふさわしくないと感じる」
「消えてしまいたいと思うことが、たまにある」
一つでも刺さったなら、今日話は早い。
同じ並びの人を、これまで何十人も見てきた。
外れた後は、自分にも良いことがあっていいと思えるようになる。
症状の名前より、育ちの中身を先に聞かせてくれ。
気になる人は、DMをくれ。"	2026/07/09	11	30
3	"この型は、数え切れないくらい見てきた。
・両親がいつも怒鳴り合っていて、家の中が安全じゃなかった
・親が仕事をすぐ辞める人だった
・祖母の家に預けられる日が多かった
・両親のことを今も軽蔑している
DMで一番多い相談も、実はこの並びのどれか。
同じパターンを何十件も見てきたから、初動が早い。
外れたあなたは、生きやすくなる。
そこを専門でやってる人は、そう多くない。
DMで「予約」とお願いいたします。"	2026/07/09	14	0
4	"自律神経の不調は、
大体、緊張やストレスの話で片付けられる。
でも、
血糖値が乱高下してるだけで、
動悸や不安と同じ反応が出る。
私は、緊張の反応と、
体の中の材料不足を、両方疑う。
血糖値の乱高下を、まず疑う。
消化力が落ちてないかも見る。
ビタミン・ミネラルが足りてるかも確認する。
緊張だけ外しても、
材料が空っぽなら戻る。
食後に動悸や不安が出やすい人、フォローしておいてくれ。"	2026/07/09	16	30
5	"交通事故の治療も、うちでやってる。
追突された、巻き込まれた。
そのあとの首や腰の痛みが、
何年も残ってる人もいる。
事故の後は、動悸や不眠みたいな自律神経の症状も出やすい。
そして、首の痛みの原因が、首そのものにないことも多い。
そこを見分けて整えるのが、もともとうちの得意分野。
交通事故とは、実は相性がいい。
自賠責を使えば、無料で通える。
これ、実はあまり知られてない。
交通事故の治療、うちでもできる。
気になる人は、DMをくれ。"	2026/07/09	19	0
