1	"普通のインナーチャイルドケアは、
傷ついた自分と何度も向き合うよう勧める。
でも、
向き合うたびに苦しくなるなら、
それは癒しじゃなく再体験になってる。
私は、向き合わせない。眼球の反応だけを見て、外す。
何度も自分と向き合わせない。
辛い場面を、繰り返し思い出させない。
反応が消えたかどうかだけを、見る。
向き合う勇気を求める自信はない。
でも、向き合わずに外す自信はある。
インナーチャイルドケアで疲れた人、フォローしておいてくれ。"	2026/07/09	12	0
2	"普通のトラウマ療法には、
苦手な場面に繰り返し身をさらす、
曝露療法という方法がある。
でも、
準備ができてない状態でさらされると、
逆に反応が強くなることもある。
私は、さらす前に、まず反応そのものを外す。
無理にその場面に近づけない。
眼球の反応が消えるまで、実際の場面には触れさせない。
外れてから、初めて日常に戻ってもらう。
さらして鍛える自信はない。
でも、さらす前に外す自信はある。
曝露療法で逆にしんどくなった人、フォローしておいてくれ。"	2026/07/09	13	30
3	"普通は、
「まずは一番辛かった出来事から」と、
優先順位を自分でつけさせようとする。
でも、
トラウマは、親だけとは限らない。
学校でのいじめ、会社でのパワハラ、
配偶者との関係、子育てのしんどさ。
色んな場所から積み重なってる人ほど、
どれが一番かなんて、選べない。
私は、優先順位を、あなたに選ばせない。
親、学校、会社、配偶者、子育て。
出てきた場面を全部書き出してもらう。
その中から、どれが根っこか、私が当たりをつける。
選べないことを、責めない。
順位をつけさせる自信はない。
でも、全部から根っこを見つける自信はある。
何から手をつけたらいいか分からなくなってる人、フォローしておいてくれ。"	2026/07/09	15	0
4	"普通は、
トラウマの原因を考えれば考えるほど、
理解が深まると思われてる。
でも、
考えるほど自己嫌悪が強くなったり、
親や環境への憎しみが増える人もいる。
私は、考えさせるより先に、外すことを優先する。
原因を理解させることを、目的にしない。
憎しみが強くなる前に、反応を外す。
考える作業は、外れたあとでいい。
理解させる自信はない。
でも、理解する前に外す自信はある。
考えるほど苦しくなった人、フォローしておいてくれ。"	2026/07/09	16	30
